chrom	start	end	gene	feature_type
chr3	52405912	52406253	BAP1	Intron
chr3	52406253	52406376	BAP1	Exon/CDS
chr3	52406376	52406829	BAP1	Intron
chr3	52406829	52406907	BAP1	Exon/CDS
chr3	52406907	52407174	BAP1	Intron
chr3	52407174	52407316	BAP1	Exon/CDS
chr3	52407316	52407399	BAP1	Intron
chr3	52407399	52407460	BAP1	Exon/CDS
chr3	52407460	52407958	BAP1	Intron
chr3	52407958	52408077	BAP1	Exon/CDS
chr3	52408077	52408474	BAP1	Intron
chr3	52408474	52408606	BAP1	Exon/CDS
chr3	52408606	52409554	BAP1	Intron
chr3	52409554	52409608	BAP1	Exon/CDS
chr3	52409608	52409714	BAP1	Intron
chr3	52409714	52409743	BAP1	Exon/CDS
chr3	52409743	52409842	BAP1	Intron
chr3	52409842	52409878	BAP1	Exon/CDS
chr3	52409878	52411008	BAP1	Flanking Down
chr2	214725646	214728676	BARD1	Flanking Up
chr2	214728676	214729008	BARD1	Exon/CDS
chr2	214729008	214730411	BARD1	Intron
chr2	214730411	214730508	BARD1	Exon/CDS
chr2	214730508	214745067	BARD1	Intron
chr2	214745067	214745159	BARD1	Exon/CDS
chr2	214745159	214745722	BARD1	Intron
chr2	214745722	214745854	BARD1	Exon/CDS
chr2	214745854	214752447	BARD1	Intron
chr2	214752447	214752555	BARD1	Exon/CDS
chr2	214752555	214767482	BARD1	Intron
chr2	214767482	214767654	BARD1	Exon/CDS
chr2	214767654	214769232	BARD1	Intron
chr2	214769232	214769312	BARD1	Exon/CDS
chr2	214769312	214780560	BARD1	Intron
chr2	214780560	214781509	BARD1	Exon/CDS
chr2	214781509	214792297	BARD1	Intron
chr2	214792297	214792445	BARD1	Exon/CDS
chr2	214792445	214797061	BARD1	Intron
chr2	214797061	214797117	BARD1	Exon/CDS
chr2	214797117	214809412	BARD1	Intron
chr2	214809412	214809569	BARD1	Exon/CDS
chr2	214809569	214810683	BARD1	Flanking Down
chr15	90716346	90747393	BLM	Flanking Up
chr15	90747393	90747490	BLM	Exon/CDS
chr15	90747490	90749367	BLM	Intron
chr15	90749367	90750067	BLM	Exon/CDS
chr15	90750067	90751787	BLM	Intron
chr15	90751787	90751946	BLM	Exon/CDS
chr15	90751946	90754811	BLM	Intron
chr15	90754811	90754938	BLM	Exon/CDS
chr15	90754938	90760147	BLM	Intron
chr15	90760147	90760279	BLM	Exon/CDS
chr15	90760279	90760594	BLM	Intron
chr15	90760594	90761255	BLM	Exon/CDS
chr15	90761255	90762966	BLM	Intron
chr15	90762966	90763157	BLM	Exon/CDS
chr15	90763157	90765296	BLM	Intron
chr15	90765296	90765414	BLM	Exon/CDS
chr15	90765414	90766910	BLM	Intron
chr15	90766910	90767023	BLM	Exon/CDS
chr15	90767023	90769133	BLM	Intron
chr15	90769133	90769231	BLM	Exon/CDS
chr15	90769231	90769438	BLM	Intron
chr15	90769438	90769586	BLM	Exon/CDS
chr15	90769586	90782822	BLM	Intron
chr15	90782822	90782928	BLM	Exon/CDS
chr15	90782928	90784921	BLM	Intron
chr15	90784921	90785081	BLM	Exon/CDS
chr15	90785081	90790649	BLM	Intron
chr15	90790649	90790844	BLM	Exon/CDS
chr15	90790844	90794167	BLM	Intron
chr15	90794167	90794357	BLM	Exon/CDS
chr15	90794357	90798190	BLM	Intron
chr15	90798190	90798337	BLM	Exon/CDS
chr15	90798337	90803521	BLM	Intron
chr15	90803521	90803720	BLM	Exon/CDS
chr15	90803720	90804167	BLM	Intron
chr15	90804167	90804359	BLM	Exon/CDS
chr15	90804359	90809137	BLM	Intron
chr15	90809137	90809259	BLM	Exon/CDS
chr15	90809259	90811205	BLM	Intron
chr15	90811205	90811406	BLM	Exon/CDS
chr15	90811406	90815102	BLM	Intron
chr15	90815102	90815279	BLM	Exon/CDS
chr15	90815279	90816166	BLM	Flanking Down
chr10	86755596	86876019	BMPR1A	Flanking Up
chr10	86876019	86876085	BMPR1A	Exon/CDS
chr10	86876085	86890062	BMPR1A	Intron
chr10	86890062	86890224	BMPR1A	Exon/CDS
chr10	86890224	86892127	BMPR1A	Intron
chr10	86892127	86892229	BMPR1A	Exon/CDS
chr10	86892229	86899794	BMPR1A	Intron
chr10	86899794	86899890	BMPR1A	Exon/CDS
chr10	86899890	86900027	BMPR1A	Intron
chr10	86900027	86900126	BMPR1A	Exon/CDS
chr10	86900126	86912240	BMPR1A	Intron
chr10	86912240	86912384	BMPR1A	Exon/CDS
chr10	86912384	86917134	BMPR1A	Intron
chr10	86917134	86917326	BMPR1A	Exon/CDS
chr10	86917326	86919172	BMPR1A	Intron
chr10	86919172	86919469	BMPR1A	Exon/CDS
chr10	86919469	86921520	BMPR1A	Intron
chr10	86921520	86921695	BMPR1A	Exon/CDS
chr10	86921695	86923376	BMPR1A	Intron
chr10	86923376	86923506	BMPR1A	Exon/CDS
chr10	86923506	86923594	BMPR1A	Intron
chr10	86923594	86923719	BMPR1A	Exon/CDS
chr10	86923719	86932825	BMPR1A	Flanking Down
chr7	140719327	140734597	BRAF	Flanking Up
chr7	140734597	140734770	BRAF	Exon/CDS
chr7	140734770	140739812	BRAF	Intron
chr7	140739812	140739946	BRAF	Exon/CDS
chr7	140739946	140749287	BRAF	Intron
chr7	140749287	140749418	BRAF	Exon/CDS
chr7	140749418	140753275	BRAF	Intron
chr7	140753275	140753393	BRAF	Exon/CDS
chr7	140753393	140754187	BRAF	Intron
chr7	140754187	140754233	BRAF	Exon/CDS
chr7	140754233	140776912	BRAF	Intron
chr7	140776912	140777088	BRAF	Exon/CDS
chr7	140777088	140777991	BRAF	Intron
chr7	140777991	140778075	BRAF	Exon/CDS
chr7	140778075	140781576	BRAF	Intron
chr7	140781576	140781693	BRAF	Exon/CDS
chr7	140781693	140783021	BRAF	Intron
chr7	140783021	140783157	BRAF	Exon/CDS
chr7	140783157	140787548	BRAF	Intron
chr7	140787548	140787584	BRAF	Exon/CDS
chr7	140787584	140794308	BRAF	Intron
chr7	140794308	140794467	BRAF	Exon/CDS
chr7	140794467	140800362	BRAF	Intron
chr7	140800362	140800481	BRAF	Exon/CDS
chr7	140800481	140801412	BRAF	Intron
chr7	140801412	140801560	BRAF	Exon/CDS
chr7	140801560	140807960	BRAF	Intron
chr7	140807960	140808062	BRAF	Exon/CDS
chr7	140808062	140808892	BRAF	Intron
chr7	140808892	140808995	BRAF	Exon/CDS
chr7	140808995	140834609	BRAF	Intron
chr7	140834609	140834872	BRAF	Exon/CDS
chr7	140834872	140850111	BRAF	Intron
chr7	140850111	140850212	BRAF	Exon/CDS
chr7	140850212	140924566	BRAF	Intron
chr7	140924566	140924703	BRAF	Exon/CDS
chr7	140924703	140925929	BRAF	Flanking Down
chr17	42994295	43045678	BRCA1	Flanking Up
chr17	43045678	43045802	BRCA1	Exon/CDS
chr17	43045802	43047643	BRCA1	Intron
chr17	43047643	43047703	BRCA1	Exon/CDS
chr17	43047703	43049121	BRCA1	Intron
chr17	43049121	43049194	BRCA1	Exon/CDS
chr17	43049194	43051063	BRCA1	Intron
chr17	43051063	43051117	BRCA1	Exon/CDS
chr17	43051117	43057052	BRCA1	Intron
chr17	43057052	43057135	BRCA1	Exon/CDS
chr17	43057135	43063333	BRCA1	Intron
chr17	43063333	43063373	BRCA1	Exon/CDS
chr17	43063373	43063874	BRCA1	Intron
chr17	43063874	43063951	BRCA1	Exon/CDS
chr17	43063951	43067608	BRCA1	Intron
chr17	43067608	43067695	BRCA1	Exon/CDS
chr17	43067695	43070928	BRCA1	Intron
chr17	43070928	43071238	BRCA1	Exon/CDS
chr17	43071238	43074331	BRCA1	Intron
chr17	43074331	43074521	BRCA1	Exon/CDS
chr17	43074521	43076488	BRCA1	Intron
chr17	43076488	43076614	BRCA1	Exon/CDS
chr17	43076614	43082404	BRCA1	Intron
chr17	43082404	43082575	BRCA1	Exon/CDS
chr17	43082575	43090944	BRCA1	Intron
chr17	43090944	43091032	BRCA1	Exon/CDS
chr17	43091032	43091435	BRCA1	Intron
chr17	43091435	43094860	BRCA1	Exon/CDS
chr17	43094860	43095846	BRCA1	Intron
chr17	43095846	43095922	BRCA1	Exon/CDS
chr17	43095922	43097244	BRCA1	Intron
chr17	43097244	43097289	BRCA1	Exon/CDS
chr17	43097289	43099775	BRCA1	Intron
chr17	43099775	43099880	BRCA1	Exon/CDS
chr17	43099880	43104122	BRCA1	Intron
chr17	43104122	43104261	BRCA1	Exon/CDS
chr17	43104261	43104868	BRCA1	Intron
chr17	43104868	43104956	BRCA1	Exon/CDS
chr17	43104956	43106456	BRCA1	Intron
chr17	43106456	43106533	BRCA1	Exon/CDS
chr17	43106533	43115726	BRCA1	Intron
chr17	43115726	43115779	BRCA1	Exon/CDS
chr17	43115779	43124017	BRCA1	Intron
chr17	43124017	43124096	BRCA1	Exon/CDS
chr17	43124096	43221245	BRCA1	Flanking Down
chr13	32265086	32316461	BRCA2	Flanking Up
chr13	32316461	32316527	BRCA2	Exon/CDS
chr13	32316527	32319077	BRCA2	Intron
chr13	32319077	32319325	BRCA2	Exon/CDS
chr13	32319325	32325076	BRCA2	Intron
chr13	32325076	32325184	BRCA2	Exon/CDS
chr13	32325184	32326101	BRCA2	Intron
chr13	32326101	32326150	BRCA2	Exon/CDS
chr13	32326150	32326242	BRCA2	Intron
chr13	32326242	32326282	BRCA2	Exon/CDS
chr13	32326282	32326499	BRCA2	Intron
chr13	32326499	32326613	BRCA2	Exon/CDS
chr13	32326613	32329443	BRCA2	Intron
chr13	32329443	32329492	BRCA2	Exon/CDS
chr13	32329492	32330919	BRCA2	Intron
chr13	32330919	32331030	BRCA2	Exon/CDS
chr13	32331030	32332272	BRCA2	Intron
chr13	32332272	32333387	BRCA2	Exon/CDS
chr13	32333387	32336265	BRCA2	Intron
chr13	32336265	32341196	BRCA2	Exon/CDS
chr13	32341196	32344558	BRCA2	Intron
chr13	32344558	32344653	BRCA2	Exon/CDS
chr13	32344653	32346827	BRCA2	Intron
chr13	32346827	32346896	BRCA2	Exon/CDS
chr13	32346896	32354861	BRCA2	Intron
chr13	32354861	32355288	BRCA2	Exon/CDS
chr13	32355288	32356428	BRCA2	Intron
chr13	32356428	32356609	BRCA2	Exon/CDS
chr13	32356609	32357742	BRCA2	Intron
chr13	32357742	32357929	BRCA2	Exon/CDS
chr13	32357929	32362523	BRCA2	Intron
chr13	32362523	32362693	BRCA2	Exon/CDS
chr13	32362693	32363179	BRCA2	Intron
chr13	32363179	32363533	BRCA2	Exon/CDS
chr13	32363533	32370402	BRCA2	Intron
chr13	32370402	32370557	BRCA2	Exon/CDS
chr13	32370557	32370956	BRCA2	Intron
chr13	32370956	32371100	BRCA2	Exon/CDS
chr13	32371100	32376670	BRCA2	Intron
chr13	32376670	32376791	BRCA2	Exon/CDS
chr13	32376791	32379317	BRCA2	Intron
chr13	32379317	32379515	BRCA2	Exon/CDS
chr13	32379515	32379750	BRCA2	Intron
chr13	32379750	32379913	BRCA2	Exon/CDS
chr13	32379913	32380007	BRCA2	Intron
chr13	32380007	32380145	BRCA2	Exon/CDS
chr13	32380145	32394689	BRCA2	Intron
chr13	32394689	32394933	BRCA2	Exon/CDS
chr13	32394933	32396898	BRCA2	Intron
chr13	32396898	32397044	BRCA2	Exon/CDS
chr13	32397044	32398162	BRCA2	Intron
chr13	32398162	32398770	BRCA2	Exon/CDS
chr13	32398770	32451268	BRCA2	Flanking Down
chr17	61679139	61683296	BRIP1	Flanking Up
chr17	61683296	61684140	BRIP1	Exon/CDS
chr17	61684140	61685836	BRIP1	Intron
chr17	61685836	61686165	BRIP1	Exon/CDS
chr17	61686165	61693430	BRIP1	Intron
chr17	61693430	61693512	BRIP1	Exon/CDS
chr17	61693512	61715951	BRIP1	Intron
chr17	61715951	61716063	BRIP1	Exon/CDS
chr17	61716063	61743013	BRIP1	Intron
chr17	61743013	61743134	BRIP1	Exon/CDS
chr17	61743134	61744432	BRIP1	Intron
chr17	61744432	61744591	BRIP1	Exon/CDS
chr17	61744591	61776401	BRIP1	Intron
chr17	61776401	61776562	BRIP1	Exon/CDS
chr17	61776562	61780261	BRIP1	Intron
chr17	61780261	61780401	BRIP1	Exon/CDS
chr17	61780401	61780840	BRIP1	Intron
chr17	61780840	61781005	BRIP1	Exon/CDS
chr17	61781005	61784270	BRIP1	Intron
chr17	61784270	61784424	BRIP1	Exon/CDS
chr17	61784424	61793597	BRIP1	Intron
chr17	61793597	61793729	BRIP1	Exon/CDS
chr17	61793729	61799100	BRIP1	Intron
chr17	61799100	61799299	BRIP1	Exon/CDS
chr17	61799299	61801253	BRIP1	Intron
chr17	61801253	61801474	BRIP1	Exon/CDS
chr17	61801474	61808467	BRIP1	Intron
chr17	61808467	61808757	BRIP1	Exon/CDS
chr17	61808757	61847101	BRIP1	Intron
chr17	61847101	61847220	BRIP1	Exon/CDS
chr17	61847220	61849129	BRIP1	Intron
chr17	61849129	61849256	BRIP1	Exon/CDS
chr17	61849256	61857058	BRIP1	Intron
chr17	61857058	61857231	BRIP1	Exon/CDS
chr17	61857231	61859796	BRIP1	Intron
chr17	61859796	61859907	BRIP1	Exon/CDS
chr17	61859907	61861447	BRIP1	Intron
chr17	61861447	61861539	BRIP1	Exon/CDS
chr17	61861539	61864559	BRIP1	Flanking Down
chr15	40160023	40161221	BUB1B	Flanking Up
chr15	40161221	40161255	BUB1B	Exon/CDS
chr15	40161255	40165053	BUB1B	Intron
chr15	40165053	40165196	BUB1B	Exon/CDS
chr15	40165196	40170062	BUB1B	Intron
chr15	40170062	40170121	BUB1B	Exon/CDS
chr15	40170121	40170537	BUB1B	Intron
chr15	40170537	40170681	BUB1B	Exon/CDS
chr15	40170681	40176477	BUB1B	Intron
chr15	40176477	40176673	BUB1B	Exon/CDS
chr15	40176673	40183714	BUB1B	Intron
chr15	40183714	40183883	BUB1B	Exon/CDS
chr15	40183883	40185165	BUB1B	Intron
chr15	40185165	40185379	BUB1B	Exon/CDS
chr15	40185379	40185551	BUB1B	Intron
chr15	40185551	40185642	BUB1B	Exon/CDS
chr15	40185642	40196545	BUB1B	Intron
chr15	40196545	40196774	BUB1B	Exon/CDS
chr15	40196774	40199615	BUB1B	Intron
chr15	40199615	40199727	BUB1B	Exon/CDS
chr15	40199727	40200244	BUB1B	Intron
chr15	40200244	40200359	BUB1B	Exon/CDS
chr15	40200359	40200931	BUB1B	Intron
chr15	40200931	40200980	BUB1B	Exon/CDS
chr15	40200980	40202405	BUB1B	Intron
chr15	40202405	40202465	BUB1B	Exon/CDS
chr15	40202465	40202589	BUB1B	Intron
chr15	40202589	40202694	BUB1B	Exon/CDS
chr15	40202694	40206184	BUB1B	Intron
chr15	40206184	40206458	BUB1B	Exon/CDS
chr15	40206458	40208637	BUB1B	Intron
chr15	40208637	40208770	BUB1B	Exon/CDS
chr15	40208770	40209635	BUB1B	Intron
chr15	40209635	40209775	BUB1B	Exon/CDS
chr15	40209775	40210110	BUB1B	Intron
chr15	40210110	40210210	BUB1B	Exon/CDS
chr15	40210210	40212499	BUB1B	Intron
chr15	40212499	40212648	BUB1B	Exon/CDS
chr15	40212648	40213332	BUB1B	Intron
chr15	40213332	40213474	BUB1B	Exon/CDS
chr15	40213474	40217496	BUB1B	Intron
chr15	40217496	40217667	BUB1B	Exon/CDS
chr15	40217667	40218456	BUB1B	Intron
chr15	40218456	40218562	BUB1B	Exon/CDS
chr15	40218562	40220564	BUB1B	Intron
chr15	40220564	40220759	BUB1B	Exon/CDS
chr15	40220759	40221123	BUB1B	Flanking Down
chr11	119205298	119206418	CBL	Flanking Up
chr11	119206418	119206612	CBL	Exon/CDS
chr11	119206612	119232448	CBL	Intron
chr11	119232448	119232695	CBL	Exon/CDS
chr11	119232695	119271735	CBL	Intron
chr11	119271735	119271881	CBL	Exon/CDS
chr11	119271881	119273868	CBL	Intron
chr11	119273868	119274024	CBL	Exon/CDS
chr11	119274024	119274832	CBL	Intron
chr11	119274832	119274953	CBL	Exon/CDS
chr11	119274953	119275997	CBL	Intron
chr11	119275997	119276134	CBL	Exon/CDS
chr11	119276134	119277757	CBL	Intron
chr11	119277757	119277844	CBL	Exon/CDS
chr11	119277844	119278166	CBL	Intron
chr11	119278166	119278297	CBL	Exon/CDS
chr11	119278297	119278510	CBL	Intron
chr11	119278510	119278713	CBL	Exon/CDS
chr11	119278713	119284969	CBL	Intron
chr11	119284969	119285100	CBL	Exon/CDS
chr11	119285100	119285189	CBL	Intron
chr11	119285189	119285566	CBL	Exon/CDS
chr11	119285566	119287852	CBL	Intron
chr11	119287852	119287946	CBL	Exon/CDS
chr11	119287946	119296918	CBL	Intron
chr11	119296918	119297034	CBL	Exon/CDS
chr11	119297034	119297384	CBL	Intron
chr11	119297384	119297481	CBL	Exon/CDS
chr11	119297481	119298358	CBL	Intron
chr11	119298358	119298540	CBL	Exon/CDS
chr11	119298540	119299495	CBL	Intron
chr11	119299495	119299781	CBL	Exon/CDS
chr11	119299781	119313926	CBL	Flanking Down
chr1	193120983	193122201	CDC73	Flanking Up
chr1	193122201	193122331	CDC73	Exon/CDS
chr1	193122331	193125112	CDC73	Intron
chr1	193125112	193125217	CDC73	Exon/CDS
chr1	193125217	193130174	CDC73	Intron
chr1	193130174	193130243	CDC73	Exon/CDS
chr1	193130243	193135391	CDC73	Intron
chr1	193135391	193135453	CDC73	Exon/CDS
chr1	193135453	193135537	CDC73	Intron
chr1	193135537	193135589	CDC73	Exon/CDS
chr1	193135589	193138085	CDC73	Intron
chr1	193138085	193138173	CDC73	Exon/CDS
chr1	193138173	193141850	CDC73	Intron
chr1	193141850	193142066	CDC73	Exon/CDS
chr1	193142066	193147867	CDC73	Intron
chr1	193147867	193147965	CDC73	Exon/CDS
chr1	193147965	193150304	CDC73	Intron
chr1	193150304	193150382	CDC73	Exon/CDS
chr1	193150382	193152380	CDC73	Intron
chr1	193152380	193152444	CDC73	Exon/CDS
chr1	193152444	193203795	CDC73	Intron
chr1	193203795	193203852	CDC73	Exon/CDS
chr1	193203852	193212065	CDC73	Intron
chr1	193212065	193212100	CDC73	Exon/CDS
chr1	193212100	193212390	CDC73	Intron
chr1	193212390	193212477	CDC73	Exon/CDS
chr1	193212477	193232993	CDC73	Intron
chr1	193232993	193233154	CDC73	Exon/CDS
chr1	193233154	193236256	CDC73	Intron
chr1	193236256	193236356	CDC73	Exon/CDS
chr1	193236356	193249730	CDC73	Intron
chr1	193249730	193249871	CDC73	Exon/CDS
chr1	193249871	193250676	CDC73	Intron
chr1	193250676	193250712	CDC73	Exon/CDS
chr1	193250712	193254815	CDC73	Flanking Down
chr16	68736292	68737416	CDH1	Flanking Up
chr16	68737416	68737463	CDH1	Exon/CDS
chr16	68737463	68738297	CDH1	Intron
chr16	68738297	68738411	CDH1	Exon/CDS
chr16	68738411	68801670	CDH1	Intron
chr16	68801670	68801893	CDH1	Exon/CDS
chr16	68801893	68808424	CDH1	Intron
chr16	68808424	68808567	CDH1	Exon/CDS
chr16	68808567	68808693	CDH1	Intron
chr16	68808693	68808848	CDH1	Exon/CDS
chr16	68808848	68810197	CDH1	Intron
chr16	68810197	68810341	CDH1	Exon/CDS
chr16	68810341	68811684	CDH1	Intron
chr16	68811684	68811859	CDH1	Exon/CDS
chr16	68811859	68812135	CDH1	Intron
chr16	68812135	68812263	CDH1	Exon/CDS
chr16	68812263	68813313	CDH1	Intron
chr16	68813313	68813495	CDH1	Exon/CDS
chr16	68813495	68815515	CDH1	Intron
chr16	68815515	68815759	CDH1	Exon/CDS
chr16	68815759	68819280	CDH1	Intron
chr16	68819280	68819425	CDH1	Exon/CDS
chr16	68819425	68822001	CDH1	Intron
chr16	68822001	68822225	CDH1	Exon/CDS
chr16	68822225	68823399	CDH1	Intron
chr16	68823399	68823626	CDH1	Exon/CDS
chr16	68823626	68828174	CDH1	Intron
chr16	68828174	68828304	CDH1	Exon/CDS
chr16	68828304	68829654	CDH1	Intron
chr16	68829654	68829797	CDH1	Exon/CDS
chr16	68829797	68833290	CDH1	Intron
chr16	68833290	68833499	CDH1	Exon/CDS
chr16	68833499	68835537	CDH1	Flanking Down
chr17	39460486	39462072	CDK12	Flanking Up
chr17	39462072	39463117	CDK12	Exon/CDS
chr17	39463117	39470879	CDK12	Intron
chr17	39470879	39471763	CDK12	Exon/CDS
chr17	39471763	39490557	CDK12	Intron
chr17	39490557	39490733	CDK12	Exon/CDS
chr17	39490733	39492751	CDK12	Intron
chr17	39492751	39492890	CDK12	Exon/CDS
chr17	39492890	39494524	CDK12	Intron
chr17	39494524	39494694	CDK12	Exon/CDS
chr17	39494694	39501250	CDK12	Intron
chr17	39501250	39501439	CDK12	Exon/CDS
chr17	39501439	39509705	CDK12	Intron
chr17	39509705	39509761	CDK12	Exon/CDS
chr17	39509761	39511529	CDK12	Intron
chr17	39511529	39511630	CDK12	Exon/CDS
chr17	39511630	39515731	CDK12	Intron
chr17	39515731	39515808	CDK12	Exon/CDS
chr17	39515808	39517440	CDK12	Intron
chr17	39517440	39517556	CDK12	Exon/CDS
chr17	39517556	39519956	CDK12	Intron
chr17	39519956	39520087	CDK12	Exon/CDS
chr17	39520087	39524674	CDK12	Intron
chr17	39524674	39524885	CDK12	Exon/CDS
chr17	39524885	39525864	CDK12	Intron
chr17	39525864	39526316	CDK12	Exon/CDS
chr17	39526316	39530604	CDK12	Intron
chr17	39530604	39531316	CDK12	Exon/CDS
chr17	39531316	39567559	CDK12	Flanking Down
chr12	57747727	57748525	CDK4	Flanking Up
chr12	57748525	57748617	CDK4	Exon/CDS
chr12	57748617	57749182	CDK4	Intron
chr12	57749182	57749317	CDK4	Exon/CDS
chr12	57749317	57749454	CDK4	Intron
chr12	57749454	57749504	CDK4	Exon/CDS
chr12	57749504	57750656	CDK4	Intron
chr12	57750656	57750765	CDK4	Exon/CDS
chr12	57750765	57750923	CDK4	Intron
chr12	57750923	57751090	CDK4	Exon/CDS
chr12	57751090	57751207	CDK4	Intron
chr12	57751207	57751342	CDK4	Exon/CDS
chr12	57751342	57751500	CDK4	Intron
chr12	57751500	57751717	CDK4	Exon/CDS
chr12	57751717	57757013	CDK4	Flanking Down
chr12	12684498	12717840	CDKN1B	Flanking Up
chr12	12717840	12718314	CDKN1B	Exon/CDS
chr12	12718314	12718825	CDKN1B	Intron
chr12	12718825	12718946	CDKN1B	Exon/CDS
chr12	12718946	12722369	CDKN1B	Flanking Down
chr11	2883213	2884004	CDKN1C	Flanking Up
chr11	2884004	2884134	CDKN1C	Exon/CDS
chr11	2884134	2884670	CDKN1C	Intron
chr11	2884670	2885456	CDKN1C	Exon/CDS
chr11	2885456	2886775	CDKN1C	Flanking Down
chr9	21967752	21968229	CDKN2A	Flanking Up
chr9	21968229	21968242	CDKN2A	Exon/CDS
chr9	21968242	21970902	CDKN2A	Intron
chr9	21970902	21971208	CDKN2A	Exon/CDS
chr9	21971208	21974678	CDKN2A	Intron
chr9	21974678	21974827	CDKN2A	Exon/CDS
chr9	21974827	21996301	CDKN2A	Flanking Down
chr19	33299934	33301338	CEBPA	Flanking Up
chr19	33301338	33302414	CEBPA	Exon/CDS
chr19	33302414	33303534	CEBPA	Flanking Down
chr7	117286120	117480095	CFTR	Flanking Up
chr7	117480095	117480147	CFTR	Exon/CDS
chr7	117480147	117504253	CFTR	Intron
chr7	117504253	117504363	CFTR	Exon/CDS
chr7	117504363	117509034	CFTR	Intron
chr7	117509034	117509142	CFTR	Exon/CDS
chr7	117509142	117530899	CFTR	Intron
chr7	117530899	117531114	CFTR	Exon/CDS
chr7	117531114	117534276	CFTR	Intron
chr7	117534276	117534365	CFTR	Exon/CDS
chr7	117534365	117535248	CFTR	Intron
chr7	117535248	117535411	CFTR	Exon/CDS
chr7	117535411	117536548	CFTR	Intron
chr7	117536548	117536673	CFTR	Exon/CDS
chr7	117536673	117540100	CFTR	Intron
chr7	117540100	117540346	CFTR	Exon/CDS
chr7	117540346	117542016	CFTR	Intron
chr7	117542016	117542108	CFTR	Exon/CDS
chr7	117542108	117548641	CFTR	Intron
chr7	117548641	117548823	CFTR	Exon/CDS
chr7	117548823	117559464	CFTR	Intron
chr7	117559464	117559655	CFTR	Exon/CDS
chr7	117559655	117587739	CFTR	Intron
chr7	117587739	117587833	CFTR	Exon/CDS
chr7	117587833	117590353	CFTR	Intron
chr7	117590353	117590439	CFTR	Exon/CDS
chr7	117590439	117591934	CFTR	Intron
chr7	117591934	117592657	CFTR	Exon/CDS
chr7	117592657	117594930	CFTR	Intron
chr7	117594930	117595058	CFTR	Exon/CDS
chr7	117595058	117602826	CFTR	Intron
chr7	117602826	117602863	CFTR	Exon/CDS
chr7	117602863	117603532	CFTR	Intron
chr7	117603532	117603782	CFTR	Exon/CDS
chr7	117603782	117606674	CFTR	Intron
chr7	117606674	117606753	CFTR	Exon/CDS
chr7	117606753	117610519	CFTR	Intron
chr7	117610519	117610669	CFTR	Exon/CDS
chr7	117610669	117611581	CFTR	Intron
chr7	117611581	117611808	CFTR	Exon/CDS
chr7	117611808	117614613	CFTR	Intron
chr7	117614613	117614713	CFTR	Exon/CDS
chr7	117614713	117627522	CFTR	Intron
chr7	117627522	117627770	CFTR	Exon/CDS
chr7	117627770	117642438	CFTR	Intron
chr7	117642438	117642593	CFTR	Exon/CDS
chr7	117642593	117652842	CFTR	Intron
chr7	117652842	117652931	CFTR	Exon/CDS
chr7	117652931	117664688	CFTR	Intron
chr7	117664688	117664860	CFTR	Exon/CDS
chr7	117664860	117665459	CFTR	Intron
chr7	117665459	117665564	CFTR	Exon/CDS
chr7	117665564	117666908	CFTR	Intron
chr7	117666908	117667108	CFTR	Exon/CDS
chr7	117667108	117715971	CFTR	Flanking Down
chr22	28687743	28687897	CHEK2	Flanking Up
chr22	28687897	28687986	CHEK2	Exon/CDS
chr22	28687986	28689135	CHEK2	Intron
chr22	28689135	28689215	CHEK2	Exon/CDS
chr22	28689215	28694032	CHEK2	Intron
chr22	28694032	28694117	CHEK2	Exon/CDS
chr22	28694117	28695127	CHEK2	Intron
chr22	28695127	28695242	CHEK2	Exon/CDS
chr22	28695242	28695710	CHEK2	Intron
chr22	28695710	28695873	CHEK2	Exon/CDS
chr22	28695873	28696901	CHEK2	Intron
chr22	28696901	28696987	CHEK2	Exon/CDS
chr22	28696987	28699838	CHEK2	Intron
chr22	28699838	28699937	CHEK2	Exon/CDS
chr22	28699937	28703505	CHEK2	Intron
chr22	28703505	28703566	CHEK2	Exon/CDS
chr22	28703566	28710006	CHEK2	Intron
chr22	28710006	28710059	CHEK2	Exon/CDS
chr22	28710059	28711909	CHEK2	Intron
chr22	28711909	28712017	CHEK2	Exon/CDS
chr22	28712017	28719395	CHEK2	Intron
chr22	28719395	28719485	CHEK2	Exon/CDS
chr22	28719485	28724977	CHEK2	Intron
chr22	28724977	28725124	CHEK2	Exon/CDS
chr22	28725124	28725243	CHEK2	Intron
chr22	28725243	28725367	CHEK2	Exon/CDS
chr22	28725367	28734403	CHEK2	Intron
