gene	chrom	exon_start	exon_end	splice_start	splice_end
PIK3CA	3	179198826	179199177	179198818	179199185
PIK3CA	3	179199690	179199899	179199682	179199907
PIK3CA	3	179201290	179201540	179201282	179201548
PIK3CA	3	179203544	179203789	179203536	179203797
PIK3CA	3	179204503	179204588	179204495	179204596
PIK3CA	3	179209595	179209700	179209587	179209708
PIK3CA	3	179210186	179210338	179210178	179210346
PIK3CA	3	179210431	179210565	179210423	179210573
PIK3CA	3	179218210	179218334	179218202	179218342
PIK3CA	3	179219196	179219277	179219188	179219285
PIK3CA	3	179219571	179219735	179219563	179219743
PIK3CA	3	179219949	179220052	179219941	179220060
PIK3CA	3	179220986	179221157	179220978	179221165
PIK3CA	3	179224081	179224187	179224073	179224195
PIK3CA	3	179224700	179224821	179224692	179224829
PIK3CA	3	179225962	179226040	179225954	179226048
PIK3CA	3	179229272	179229442	179229264	179229450
PIK3CA	3	179230004	179230121	179229996	179230129
PIK3CA	3	179230225	179230376	179230217	179230384
PIK3CA	3	179234094	179234364	179234086	179234372
PMS2	7	6008997	6009019	6008989	6009027
PMS2	7	6005892	6006031	6005884	6006039
PMS2	7	6003972	6004058	6003964	6004066
PMS2	7	6003690	6003792	6003682	6003800
PMS2	7	6002453	6002636	6002445	6002644
PMS2	7	5999108	5999275	5999100	5999283
PMS2	7	5997326	5997423	5997318	5997431
PMS2	7	5995534	5995633	5995526	5995641
PMS2	7	5991973	5992057	5991965	5992065
PMS2	7	5989800	5989955	5989792	5989963
PMS2	7	5986759	5987620	5986751	5987628
PMS2	7	5982824	5982991	5982816	5982999
PMS2	7	5978596	5978696	5978588	5978704
PMS2	7	5977588	5977757	5977580	5977765
PMS2	7	5973399	5973542	5973391	5973550
POLD1	19	50398852	50399053	50398844	50399061
POLD1	19	50399371	50399484	50399363	50399492
POLD1	19	50401778	50401924	50401770	50401932
POLD1	19	50401999	50402124	50401991	50402132
POLD1	19	50402205	50402373	50402197	50402381
POLD1	19	50402454	50402535	50402446	50402543
POLD1	19	50402612	50402741	50402604	50402749
POLD1	19	50403053	50403219	50403045	50403227
POLD1	19	50403493	50403597	50403485	50403605
POLD1	19	50406182	50406322	50406174	50406330
POLD1	19	50406407	50406517	50406399	50406525
POLD1	19	50406983	50407174	50406975	50407182
POLD1	19	50407327	50407415	50407319	50407423
POLD1	19	50408785	50408901	50408777	50408909
POLD1	19	50409122	50409235	50409114	50409243
POLD1	19	50409519	50409666	50409511	50409674
POLD1	19	50413426	50413521	50413418	50413529
POLD1	19	50413742	50413879	50413734	50413887
POLD1	19	50414815	50414990	50414807	50414998
POLD1	19	50415438	50415590	50415430	50415598
POLD1	19	50415724	50415826	50415716	50415834
POLD1	19	50416396	50416528	50416388	50416536
POLD1	19	50416610	50416723	50416602	50416731
POLD1	19	50417045	50417097	50417037	50417105
POLD1	19	50417172	50417269	50417164	50417277
POLD1	19	50417842	50417947	50417834	50417955
POLE	12	132687254	132687315	132687246	132687323
POLE	12	132681138	132681279	132681130	132681287
POLE	12	132680607	132680687	132680599	132680695
POLE	12	132680178	132680222	132680170	132680230
POLE	12	132679954	132680046	132679946	132680054
POLE	12	132679497	132679651	132679489	132679659
POLE	12	132677578	132677719	132677570	132677727
POLE	12	132677363	132677443	132677355	132677451
POLE	12	132676546	132676653	132676538	132676661
POLE	12	132676094	132676204	132676086	132676212
POLE	12	132675735	132675820	132675727	132675828
POLE	12	132675398	132675517	132675390	132675525
POLE	12	132673575	132673707	132673567	132673715
POLE	12	132673164	132673277	132673156	132673285
POLE	12	132672627	132672839	132672619	132672847
POLE	12	132672215	132672322	132672207	132672330
POLE	12	132668811	132668939	132668803	132668947
POLE	12	132668635	132668737	132668627	132668745
POLE	12	132668356	132668502	132668348	132668510
POLE	12	132667503	132667648	132667495	132667656
POLE	12	132665302	132665450	132665294	132665458
POLE	12	132664370	132664462	132664362	132664470
POLE	12	132664004	132664148	132663996	132664156
POLE	12	132661527	132661684	132661519	132661692
POLE	12	132660969	132661164	132660961	132661172
POLE	12	132659295	132659509	132659287	132659517
POLE	12	132657868	132657970	132657860	132657978
POLE	12	132657349	132657429	132657341	132657437
POLE	12	132657136	132657258	132657128	132657266
POLE	12	132649677	132649889	132649669	132649897
POLE	12	132649306	132649515	132649298	132649523
POLE	12	132648929	132649072	132648921	132649080
POLE	12	132643837	132643977	132643829	132643985
POLE	12	132643407	132643560	132643399	132643568
POLE	12	132643224	132643330	132643216	132643338
POLE	12	132642820	132642996	132642812	132643004
POLE	12	132642506	132642729	132642498	132642737
POLE	12	132642177	132642397	132642169	132642405
POLE	12	132641647	132641851	132641639	132641859
POLE	12	132639125	132639298	132639117	132639306
POLE	12	132638014	132638139	132638006	132638147
POLE	12	132635892	132636024	132635884	132636032
POLE	12	132634186	132634378	132634178	132634386
POLE	12	132632664	132632795	132632656	132632803
POLE	12	132632315	132632508	132632307	132632516
POLE	12	132626117	132626317	132626109	132626325
POLE	12	132625645	132625770	132625637	132625778
POLE	12	132624905	132624994	132624897	132625002
POLE	12	132624697	132624810	132624689	132624818
POLH	6	43582320	43582456	43582312	43582464
POLH	6	43583007	43583141	43582999	43583149
POLH	6	43587272	43587489	43587264	43587497
POLH	6	43597696	43597865	43597688	43597873
POLH	6	43600988	43601091	43600980	43601099
POLH	6	43603892	43604011	43603884	43604019
POLH	6	43604615	43604738	43604607	43604746
POLH	6	43605254	43605319	43605246	43605327
POLH	6	43610554	43610723	43610546	43610731
POLH	6	43613660	43614557	43613652	43614565
POT1	7	124897165	124897173	124897157	124897181
POT1	7	124892266	124892380	124892258	124892388
POT1	7	124870911	124871041	124870903	124871049
POT1	7	124863350	124863640	124863342	124863648
POT1	7	124858957	124859112	124858949	124859120
POT1	7	124852972	124853138	124852964	124853146
POT1	7	124851872	124851951	124851864	124851959
POT1	7	124846942	124846998	124846934	124847006
POT1	7	124842807	124842963	124842799	124842971
POT1	7	124840973	124841178	124840965	124841186
POT1	7	124835279	124835414	124835271	124835422
POT1	7	124829254	124829342	124829246	124829350
POT1	7	124827214	124827305	124827206	124827313
POT1	7	124825252	124825357	124825244	124825365
POT1	7	124823962	124824074	124823954	124824082
PPM1D	17	60600415	60600886	60600407	60600894
PPM1D	17	60623521	60623749	60623513	60623757
PPM1D	17	60633853	60633977	60633845	60633985
PPM1D	17	60647892	60648082	60647884	60648090
PPM1D	17	60656599	60656841	60656591	60656849
PPM1D	17	60662995	60663552	60662987	60663560
PRF1	10	70600364	70600902	70600356	70600910
PRF1	10	70598053	70599181	70598045	70599189
PRKAR1A	17	68515400	68515576	68515392	68515584
PRKAR1A	17	68522756	68522926	68522748	68522934
PRKAR1A	17	68523725	68523816	68523717	68523824
PRKAR1A	17	68524016	68524077	68524008	68524085
PRKAR1A	17	68524912	68524958	68524904	68524966
PRKAR1A	17	68525754	68525912	68525746	68525920
PRKAR1A	17	68527840	68527900	68527832	68527908
PRKAR1A	17	68528870	68528991	68528862	68528999
PRKAR1A	17	68529920	68530001	68529912	68530009
PRKAR1A	17	68530277	68530449	68530269	68530457
PRSS1	7	142749485	142749524	142749477	142749532
PRSS1	7	142750555	142750714	142750547	142750722
PRSS1	7	142751774	142752027	142751766	142752035
PRSS1	7	142752431	142752567	142752423	142752575
PRSS1	7	142752868	142753020	142752860	142753028
PTCH1	9	95508161	95508361	95508153	95508369
PTCH1	9	95506407	95506599	95506399	95506607
PTCH1	9	95485685	95485874	95485677	95485882
PTCH1	9	95482134	95482203	95482126	95482211
PTCH1	9	95481949	95482040	95481941	95482048
PTCH1	9	95480390	95480588	95480382	95480596
PTCH1	9	95479969	95480090	95479961	95480098
PTCH1	9	95479000	95479147	95478992	95479155
PTCH1	9	95478055	95478186	95478047	95478194
PTCH1	9	95477547	95477702	95477539	95477710
PTCH1	9	95476759	95476857	95476751	95476865
PTCH1	9	95476034	95476159	95476026	95476167
PTCH1	9	95469813	95469931	95469805	95469939
PTCH1	9	95468751	95469153	95468743	95469161
PTCH1	9	95467116	95467425	95467108	95467433
PTCH1	9	95461856	95461998	95461848	95462006
PTCH1	9	95459600	95459783	95459592	95459791
PTCH1	9	95458013	95458293	95458005	95458301
PTCH1	9	95456276	95456413	95456268	95456421
PTCH1	9	95453478	95453620	95453470	95453628
PTCH1	9	95449841	95449940	95449833	95449948
PTCH1	9	95449069	95449323	95449061	95449331
PTCH1	9	95446912	95447451	95446904	95447459
PTEN	10	87864470	87864548	87864462	87864556
PTEN	10	87894025	87894109	87894017	87894117
PTEN	10	87925513	87925557	87925505	87925565
PTEN	10	87931046	87931089	87931038	87931097
PTEN	10	87933013	87933251	87933005	87933259
PTEN	10	87952118	87952259	87952110	87952267
PTEN	10	87957853	87958019	87957845	87958027
PTEN	10	87960894	87961118	87960886	87961126
PTEN	10	87965287	87965472	87965279	87965480
PTPN11	12	112419112	112419125	112419104	112419133
PTPN11	12	112446276	112446398	112446268	112446406
PTPN11	12	112450318	112450512	112450310	112450520
PTPN11	12	112453195	112453387	112453187	112453395
PTPN11	12	112454564	112454680	112454556	112454688
PTPN11	12	112455950	112456063	112455942	112456071
PTPN11	12	112472944	112473040	112472936	112473048
PTPN11	12	112477651	112477730	112477643	112477738
PTPN11	12	112477857	112478015	112477849	112478023
PTPN11	12	112482074	112482205	112482066	112482213
PTPN11	12	112486475	112486629	112486467	112486637
PTPN11	12	112488443	112488510	112488435	112488518
PTPN11	12	112489024	112489175	112489016	112489183
PTPN11	12	112502144	112502256	112502136	112502264
PTPN11	12	112504695	112504764	112504687	112504772
RAD21	8	116866586	116866729	116866578	116866737
RAD21	8	116863130	116863259	116863122	116863267
RAD21	8	116861841	116861940	116861833	116861948
RAD21	8	116858352	116858458	116858344	116858466
RAD21	8	116857267	116857473	116857259	116857481
RAD21	8	116856646	116856771	116856638	116856779
RAD21	8	116856166	116856288	116856158	116856296
RAD21	8	116854245	116854468	116854237	116854476
RAD21	8	116852549	116852708	116852541	116852716
RAD21	8	116851948	116852096	116851940	116852104
RAD21	8	116850618	116850767	116850610	116850775
RAD21	8	116848946	116849029	116848938	116849037
RAD21	8	116847500	116847691	116847492	116847699
RAD50	5	132557325	132557453	132557317	132557461
RAD50	5	132559284	132559367	132559276	132559375
RAD50	5	132575777	132575928	132575769	132575936
RAD50	5	132579317	132579502	132579309	132579510
RAD50	5	132579862	132580066	132579854	132580074
RAD50	5	132587562	132587690	132587554	132587698
RAD50	5	132587924	132588089	132587916	132588097
RAD50	5	132588687	132588880	132588679	132588888
RAD50	5	132589631	132589837	132589623	132589845
RAD50	5	132591224	132591406	132591216	132591414
RAD50	5	132591877	132592034	132591869	132592042
RAD50	5	132594869	132595044	132594861	132595052
RAD50	5	132595573	132595810	132595565	132595818
RAD50	5	132603300	132603489	132603292	132603497
RAD50	5	132603920	132604046	132603912	132604054
RAD50	5	132604806	132604999	132604798	132605007
RAD50	5	132608615	132608725	132608607	132608733
RAD50	5	132609117	132609209	132609109	132609217
RAD50	5	132609283	132609396	132609275	132609404
RAD50	5	132616003	132616130	132615995	132616138
RAD50	5	132618070	132618294	132618062	132618302
RAD50	5	132637115	132637200	132637107	132637208
RAD50	5	132638081	132638223	132638073	132638231
RAD50	5	132640672	132640805	132640664	132640813
RAD50	5	132642178	132642364	132642170	132642372
RAD51	15	40698759	40698845	40698751	40698853
RAD51	15	40701064	40701201	40701056	40701209
RAD51	15	40706177	40706294	40706169	40706302
RAD51	15	40709025	40709116	40709017	40709124
RAD51	15	40718805	40718899	40718797	40718907
RAD51	15	40728711	40728824	40728703	40728832
RAD51	15	40729505	40729634	40729497	40729642
RAD51	15	40729853	40729974	40729845	40729982
RAD51	15	40731055	40731178	40731047	40731186
RAD51B	14	67823544	67823627	67823536	67823635
RAD51B	14	67825464	67825577	67825456	67825585
RAD51B	14	67835080	67835196	67835072	67835204
RAD51B	14	67865003	67865139	67864995	67865147
RAD51B	14	67885869	67885988	67885861	67885996
RAD51B	14	67887021	67887204	67887013	67887212
RAD51B	14	68291884	68291980	68291876	68291988
RAD51B	14	68411424	68411527	68411416	68411535
RAD51B	14	68468172	68468250	68468164	68468258
RAD51B	14	68477648	68477664	68477640	68477672
RAD51C	17	58692644	58692788	58692636	58692796
RAD51C	17	58694931	58695189	58694923	58695197
RAD51C	17	58696693	58696859	58696685	58696867
RAD51C	17	58703196	58703329	58703188	58703337
RAD51C	17	58709859	58709990	58709851	58709998
RAD51C	17	58720746	58720812	58720738	58720820
RAD51C	17	58724040	58724100	58724032	58724108
RAD51C	17	58732484	58732544	58732476	58732552
RAD51C	17	58734118	58734222	58734110	58734230
RAD51D	17	35119532	35119613	35119524	35119621
RAD51D	17	35119111	35119172	35119103	35119180
RAD51D	17	35118501	35118619	35118493	35118627
RAD51D	17	35107366	35107447	35107358	35107455
RAD51D	17	35106988	35107122	35106980	35107130
RAD51D	17	35106386	35106481	35106378	35106489
RAD51D	17	35103454	35103544	35103446	35103552
RAD51D	17	35103254	35103324	35103246	35103332
RAD51D	17	35101201	35101365	35101193	35101373
RAD51D	17	35100953	35101036	35100945	35101044
RAF1	3	12618515	12618721	12618507	12618729
RAF1	3	12611950	12612062	12611942	12612070
RAF1	3	12609233	12609335	12609225	12609343
RAF1	3	12608766	12608923	12608758	12608931
RAF1	3	12606201	12606299	12606193	12606307
RAF1	3	12604136	12604289	12604128	12604297
RAF1	3	12600388	12600415	12600380	12600423
RAF1	3	12600152	12600279	12600144	12600287
RAF1	3	12599691	12599808	12599683	12599816
RAF1	3	12591708	12591792	12591700	12591800
RAF1	3	12590798	12590974	12590790	12590982
RAF1	3	12587591	12587637	12587583	12587645
RAF1	3	12585681	12585799	12585673	12585807
RAF1	3	12585122	12585253	12585114	12585261
RAF1	3	12584847	12584981	12584839	12584989
RAF1	3	12584514	12584657	12584506	12584665
RB1	13	48303913	48304049	48303905	48304057
RB1	13	48307280	48307406	48307272	48307414
RB1	13	48342599	48342714	48342591	48342722
RB1	13	48345080	48345199	48345072	48345207
RB1	13	48347825	48347863	48347817	48347871
RB1	13	48348956	48349023	48348948	48349031
RB1	13	48360017	48360127	48360009	48360135
RB1	13	48362815	48362957	48362807	48362965
RB1	13	48364894	48364971	48364886	48364979
RB1	13	48367494	48367603	48367486	48367611
RB1	13	48368527	48368604	48368519	48368612
RB1	13	48373405	48373492	48373397	48373500
RB1	13	48376918	48377034	48376910	48377042
RB1	13	48379594	48379650	48379586	48379658
RB1	13	48380053	48380084	48380045	48380092
RB1	13	48380165	48380241	48380157	48380249
RB1	13	48381247	48381443	48381239	48381451
RB1	13	48452993	48453111	48452985	48453119
RB1	13	48456204	48456349	48456196	48456357
RB1	13	48459688	48459833	48459680	48459841
RB1	13	48463731	48463835	48463723	48463843
RB1	13	48464998	48465111	48464990	48465119
RB1	13	48465205	48465368	48465197	48465376
RB1	13	48473360	48473390	48473352	48473398
RB1	13	48476701	48476843	48476693	48476851
RB1	13	48477355	48477404	48477347	48477412
RB1	13	48479998	48480071	48479990	48480079
RECQL4	8	144517701	144517784	144517693	144517792
RECQL4	8	144517602	144517635	144517594	144517643
RECQL4	8	144517414	144517508	144517406	144517516
RECQL4	8	144517050	144517190	144517042	144517198
RECQL4	8	144515988	144516764	144515980	144516772
RECQL4	8	144515764	144515890	144515756	144515898
RECQL4	8	144515326	144515457	144515318	144515465
RECQL4	8	144515150	144515242	144515142	144515250
RECQL4	8	144514936	144515072	144514928	144515080
RECQL4	8	144514442	144514525	144514434	144514533
RECQL4	8	144514189	144514362	144514181	144514370
RECQL4	8	144513928	144514107	144513920	144514115
RECQL4	8	144513571	144513712	144513563	144513720
RECQL4	8	144513218	144513480	144513210	144513488
RECQL4	8	144512847	144513138	144512839	144513146
RECQL4	8	144512642	144512771	144512634	144512779
RECQL4	8	144512392	144512561	144512384	144512569
RECQL4	8	144512144	144512324	144512136	144512332
RECQL4	8	144511911	144512067	144511903	144512075
RECQL4	8	144511681	144511789	144511673	144511797
RECQL4	8	144511431	144511555	144511423	144511563
REST	4	56910639	56911536	56910631	56911544
REST	4	56919787	56919870	56919779	56919878
REST	4	56929841	56932152	56929833	56932160
RET	10	43077259	43077331	43077251	43077339
RET	10	43100459	43100722	43100451	43100730
RET	10	43102342	43102629	43102334	43102637
RET	10	43104952	43105193	43104944	43105201
RET	10	43106376	43106571	43106368	43106579
RET	10	43109031	43109230	43109023	43109238
RET	10	43111207	43111465	43111199	43111473
RET	10	43112099	43112224	43112091	43112232
RET	10	43112853	43112963	43112845	43112971
RET	10	43113556	43113675	43113548	43113683
RET	10	43114480	43114736	43114472	43114744
RET	10	43116584	43116731	43116576	43116739
RET	10	43118373	43118480	43118365	43118488
RET	10	43119531	43119745	43119523	43119753
RET	10	43120081	43120203	43120073	43120211
RET	10	43121946	43122016	43121938	43122024
RET	10	43123671	43123808	43123663	43123816
RET	10	43124883	43124982	43124875	43124990
RET	10	43126575	43126722	43126567	43126730
RET	10	43128112	43128269	43128104	43128277
RFWD3	16	74660932	74661449	74660924	74661457
RFWD3	16	74651920	74652122	74651912	74652130
RFWD3	16	74649132	74649202	74649124	74649210
RFWD3	16	74644541	74644735	74644533	74644743
RFWD3	16	74644362	74644453	74644354	74644461
RFWD3	16	74637856	74637970	74637848	74637978
RFWD3	16	74636346	74636577	74636338	74636585
RFWD3	16	74632523	74632673	74632515	74632681
RFWD3	16	74630781	74630957	74630773	74630965
RFWD3	16	74628452	74628666	74628444	74628674
RFWD3	16	74626343	74626554	74626335	74626562
RFWD3	16	74623928	74624071	74623920	74624079
RHBDF2	17	76481375	76481524	76481367	76481532
RHBDF2	17	76479733	76479854	76479725	76479862
RHBDF2	17	76479082	76479277	76479074	76479285
RHBDF2	17	76478806	76479009	76478798	76479017
RHBDF2	17	76477657	76477785	76477649	76477793
RHBDF2	17	76477180	76477298	76477172	76477306
RHBDF2	17	76476830	76477024	76476822	76477032
RHBDF2	17	76475030	76475141	76475022	76475149
RHBDF2	17	76474730	76474804	76474722	76474812
RHBDF2	17	76474373	76474534	76474365	76474542
RHBDF2	17	76474033	76474142	76474025	76474150
RHBDF2	17	76473839	76473902	76473831	76473910
RHBDF2	17	76473648	76473742	76473640	76473750
RHBDF2	17	76473252	76473327	76473244	76473335
RHBDF2	17	76473005	76473105	76472997	76473113
RHBDF2	17	76472686	76472839	76472678	76472847
RHBDF2	17	76471633	76472052	76471625	76472060
RINT1	7	105532316	105532357	105532308	105532365
RINT1	7	105532824	105532869	105532816	105532877
RINT1	7	105536565	105536749	105536557	105536757
RINT1	7	105542408	105542649	105542400	105542657
RINT1	7	105546910	105547083	105546902	105547091
RINT1	7	105547184	105547333	105547176	105547341
RINT1	7	105548554	105548710	105548546	105548718
RINT1	7	105550055	105550165	105550047	105550173
RINT1	7	105550261	105550486	105550253	105550494
RINT1	7	105551570	105551707	105551562	105551715
RINT1	7	105555028	105555227	105555020	105555235
RINT1	7	105563733	105563947	105563725	105563955
RINT1	7	105565277	105565457	105565269	105565465
RINT1	7	105565530	105565648	105565522	105565656
RINT1	7	105567119	105567311	105567111	105567319
RNF43	17	58415326	58415577	58415318	58415585
RNF43	17	58370911	58371033	58370903	58371041
RNF43	17	58363526	58363600	58363518	58363608
RNF43	17	58363275	58363406	58363267	58363414
RNF43	17	58362544	58362648	58362536	58362656
RNF43	17	58360783	58360944	58360775	58360952
RNF43	17	58360149	58360251	58360141	58360259
RNF43	17	58357468	58358823	58357460	58358831
RNF43	17	58354943	58354986	58354935	58354994
RPA1	17	1830094	1830126	1830086	1830134
RPA1	17	1842803	1842853	1842795	1842861
RPA1	17	1843920	1843998	1843912	1844006
RPA1	17	1844578	1844686	1844570	1844694
RPA1	17	1853101	1853189	1853093	1853197
RPA1	17	1872434	1872526	1872426	1872534
RPA1	17	1875661	1875793	1875653	1875801
RPA1	17	1877212	1877314	1877204	1877322
RPA1	17	1878993	1879061	1878985	1879069
RPA1	17	1879215	1879407	1879207	1879415
RPA1	17	1879560	1879699	1879552	1879707
RPA1	17	1880543	1880691	1880535	1880699
RPA1	17	1883812	1883944	1883804	1883952
RPA1	17	1888675	1888851	1888667	1888859
RPA1	17	1891833	1891940	1891825	1891948
RPA1	17	1895009	1895095	1895001	1895103
RPA1	17	1897071	1897175	1897063	1897183
RPL11	1	23691824	23691829	23691816	23691837
RPL11	1	23692609	23692759	23692601	23692767
RPL11	1	23693807	23693913	23693799	23693921
RPL11	1	23694660	23694791	23694652	23694799
RPL11	1	23695798	23695908	23695790	23695916
RPL11	1	23696344	23696373	23696336	23696381
RPL15	3	23917860	23918031	23917852	23918039
RPL15	3	23918440	23918576	23918432	23918584
RPL15	3	23919196	23919501	23919188	23919509
RPL23	17	38853698	38853710	38853690	38853718
RPL23	17	38853022	38853105	38853014	38853113
RPL23	17	38852604	38852732	38852596	38852740
RPL23	17	38850362	38850475	38850354	38850483
RPL23	17	38850132	38850214	38850124	38850222
RPL26	17	8382143	8382310	8382135	8382318
RPL26	17	8379796	8379936	8379788	8379944
RPL26	17	8377564	8377692	8377556	8377700
RPL27	17	42998751	42998831	42998743	42998839
RPL27	17	42999933	43000102	42999925	43000110
RPL27	17	43002673	43002783	43002665	43002791
RPL27	17	43002872	43002920	43002864	43002928
RPL31	2	101002702	101002808	101002694	101002816
RPL31	2	101004158	101004283	101004150	101004291
RPL31	2	101005959	101006071	101005951	101006079
RPL31	2	101006350	101006381	101006342	101006389
RPL35A	3	197950968	197950978	197950960	197950986
RPL35A	3	197951159	197951311	197951151	197951319
RPL35A	3	197954003	197954147	197953995	197954155
RPL35A	3	197955750	197955773	197955742	197955781
RPL36	19	5690508	5690600	5690500	5690608
RPL36	19	5691319	5691453	5691311	5691461
RPL36	19	5691532	5691621	5691524	5691629
RPL5	1	92832115	92832117	92832107	92832125
RPL5	1	92833389	92833458	92833381	92833466
RPL5	1	92833545	92833660	92833537	92833668
RPL5	1	92834779	92834913	92834771	92834921
RPL5	1	92836190	92836392	92836182	92836400
RPL5	1	92837456	92837633	92837448	92837641
RPL5	1	92840551	92840639	92840543	92840647
RPL5	1	92841766	92841865	92841758	92841873
RPS10	6	34425072	34425221	34425064	34425229
RPS10	6	34424669	34424840	34424661	34424848
RPS10	6	34421730	34421807	34421722	34421815
RPS10	6	34418369	34418424	34418361	34418432
RPS10	6	34417506	34417547	34417498	34417555
RPS17	15	82540426	82540428	82540418	82540436
RPS17	15	82539981	82540132	82539973	82540140
RPS17	15	82538880	82538985	82538872	82538993
RPS17	15	82538306	82538371	82538298	82538379
RPS17	15	82536801	82536881	82536793	82536889
RPS19	19	41860775	41860845	41860767	41860853
RPS19	19	41861112	41861212	41861104	41861220
RPS19	19	41869031	41869214	41869023	41869222
RPS19	19	41869699	41869753	41869691	41869761
RPS19	19	41871351	41871377	41871343	41871385
RPS20	8	56074381	56074383	56074373	56074391
RPS20	8	56074060	56074159	56074052	56074167
RPS20	8	56073695	56073768	56073687	56073776
RPS20	8	56073090	56073272	56073082	56073280
RPS24	10	78033902	78033904	78033894	78033912
RPS24	10	78035352	78035417	78035344	78035425
RPS24	10	78035511	78035720	78035503	78035728
RPS24	10	78037194	78037304	78037186	78037312
RPS24	10	78040204	78040206	78040196	78040214
RPS26	12	56042167	56042169	56042159	56042177
RPS26	12	56042425	56042602	56042417	56042610
RPS26	12	56043363	56043493	56043355	56043501
RPS26	12	56044119	56044154	56044111	56044162
RPS27	1	153990797	153990802	153990789	153990810
RPS27	1	153991115	153991223	153991107	153991231
RPS27	1	153991566	153991676	153991558	153991684
RPS27	1	153992065	153992093	153992057	153992101
RPS27A	2	55232825	55232872	55232817	55232880
RPS27A	2	55233363	55233417	55233355	55233425
RPS27A	2	55234119	55234204	55234111	55234212
RPS27A	2	55234831	55234962	55234823	55234970
RPS27A	2	55235428	55235577	55235420	55235585
RPS28	19	8321531	8321569	8321523	8321577
RPS28	19	8321656	8321703	8321648	8321711
RPS28	19	8321953	8322075	8321945	8322083
RPS29	14	49586285	49586346	49586277	49586354
RPS29	14	49585950	49586049	49585942	49586057
RPS29	14	49583667	49583675	49583659	49583683
RPS7	2	3575610	3575684	3575602	3575692
RPS7	2	3575817	3575888	3575809	3575896
RPS7	2	3576487	3576630	3576479	3576638
RPS7	2	3577710	3577774	3577702	3577782
RPS7	2	3580110	3580260	3580102	3580268
RPS7	2	3580805	3580882	3580797	3580890
RTEL1	20	63659403	63659504	63659395	63659512
RTEL1	20	63661298	63661496	63661290	63661504
RTEL1	20	63661850	63661943	63661842	63661951
RTEL1	20	63662546	63662627	63662538	63662635
RTEL1	20	63662829	63662889	63662821	63662897
RTEL1	20	63666004	63666079	63665996	63666087
RTEL1	20	63667469	63667553	63667461	63667561
RTEL1	20	63672556	63672621	63672548	63672629
RTEL1	20	63673940	63674093	63673932	63674101
RTEL1	20	63678145	63678183	63678137	63678191
RTEL1	20	63678268	63678346	63678260	63678354
RTEL1	20	63679849	63679946	63679841	63679954
RTEL1	20	63680664	63680719	63680656	63680727
RTEL1	20	63685523	63685597	63685515	63685605
RTEL1	20	63685791	63685872	63685783	63685880
RTEL1	20	63687638	63687770	63687630	63687778
RTEL1	20	63687937	63688050	63687929	63688058
RTEL1	20	63688139	63688179	63688131	63688187
RTEL1	20	63688301	63688386	63688293	63688394
RTEL1	20	63688528	63688605	63688520	63688613
RTEL1	20	63689055	63689132	63689047	63689140
RTEL1	20	63689502	63689648	63689494	63689656
RTEL1	20	63689750	63689865	63689742	63689873
RTEL1	20	63690087	63690210	63690079	63690218
RTEL1	20	63690294	63690441	63690286	63690449
RTEL1	20	63690805	63690947	63690797	63690955
RTEL1	20	63691742	63691837	63691734	63691845
RTEL1	20	63692805	63693003	63692797	63693011
RTEL1	20	63693143	63693283	63693135	63693291
RTEL1	20	63694372	63694488	63694364	63694496
RTEL1	20	63694741	63694974	63694733	63694982
RTEL1	20	63695066	63695221	63695058	63695229
RTEL1	20	63695328	63695650	63695320	63695658
RTEL1	20	63695778	63695858	63695770	63695866
RUNX1	21	35048842	35048899	35048834	35048907
RUNX1	21	34892925	34892963	34892917	34892971
RUNX1	21	34886843	34887096	34886835	34887104
RUNX1	21	34880557	34880713	34880549	34880721
RUNX1	21	34859474	34859578	34859466	34859586
RUNX1	21	34834410	34834601	34834402	34834609
RUNX1	21	34799301	34799462	34799293	34799470
RUNX1	21	34792135	34792610	34792127	34792618
SAMD9	7	93101328	93106097	93101320	93106105
SAMD9L	7	93131217	93135971	93131209	93135979
SBDS	7	66995290	66995417	66995282	66995425
SBDS	7	66994212	66994341	66994204	66994349
SBDS	7	66993217	66993417	66993209	66993425
SBDS	7	66991137	66991301	66991129	66991309
SBDS	7	66988371	66988499	66988363	66988507
SDHA	5	218356	218418	218348	218426
SDHA	5	223482	223568	223474	223576
SDHA	5	224360	224521	224352	224529
SDHA	5	225419	225562	225411	225570
SDHA	5	225883	226047	225875	226055
SDHA	5	228185	228333	228177	228341
SDHA	5	230876	231000	230868	231008
SDHA	5	233477	233645	233469	233653
SDHA	5	235144	235339	235136	235347
SDHA	5	236428	236599	236420	236607
SDHA	5	240358	240476	240350	240484
SDHA	5	250992	251103	250984	251111
SDHA	5	251338	251468	251330	251476
SDHA	5	254393	254506	254385	254514
SDHA	5	256334	256420	256326	256428
SDHAF2	11	61430147	61430182	61430139	61430190
SDHAF2	11	61437625	61437848	61437617	61437856
SDHAF2	11	61438004	61438113	61437996	61438121
SDHAF2	11	61445941	61446071	61445933	61446079
SDHB	1	17053948	17054019	17053940	17054027
SDHB	1	17044761	17044888	17044753	17044896
SDHB	1	17033060	17033145	17033052	17033153
SDHB	1	17028600	17028736	17028592	17028744
SDHB	1	17027749	17027865	17027741	17027873
SDHB	1	17023973	17024074	17023965	17024082
SDHB	1	17022608	17022730	17022600	17022738
SDHB	1	17018881	17018958	17018873	17018966
SDHC	1	161314406	161314425	161314398	161314433
